Institution,Project_ID,Country,Doc_Title,URL,Filename
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 Second period Jan-Dec 2015-Public Report 40360893.PDF,https://www.iadb.org/document.cfm?id=EZSHARE-76549784-3,XI-IATI-IADB-AR-L1179_07_AR-L1179-Second-period-Jan-Dec-2015-Public-Report-40360893PD.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 Second period Jan-Dec 2017-Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-1463,XI-IATI-IADB-AR-L1179_08_AR-L1179-Second-period-Jan-Dec-2017-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 First period Jan-Jun 2025 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-47762,XI-IATI-IADB-AR-L1179_09_AR-L1179-First-period-Jan-Jun-2025-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 First period Jan-Jun 2016-Public Report 40797234.PDF,https://www.iadb.org/document.cfm?id=EZSHARE-76549784-4,XI-IATI-IADB-AR-L1179_10_AR-L1179-First-period-Jan-Jun-2016-Public-Report-40797234PDF.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 Second period Jan-Dec 2019-Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33283,XI-IATI-IADB-AR-L1179_11_AR-L1179-Second-period-Jan-Dec-2019-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,Safeguard Policy Filter Report and Safeguard Screening Form 39466824.PDF,https://www.iadb.org/document.cfm?id=EZSHARE-1187598988-18,XI-IATI-IADB-AR-L1179_12_Safeguard-Policy-Filter-Report-and-Safeguard-Screening-Form-.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 First period Jan-Jun 2021 - Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-35300,XI-IATI-IADB-AR-L1179_13_AR-L1179-First-period-Jan-Jun-2021-Public-Reportpdf.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,Contrato - Programa de Mejoramiento de Barrios 39941564.PDF,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-907,XI-IATI-IADB-AR-L1179_14_Contrato-Programa-de-Mejoramiento-de-Barrios-39941564PDF.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,Contrato Modificatorio no 2 - Programa de Mejoramiento de Barrios III Operacion Individual.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-6614,XI-IATI-IADB-AR-L1179_15_Contrato-Modificatorio-no-2-Programa-de-Mejoramiento-de-Barr.pdf
IDB,XI-IATI-IADB-AR-L1179,Argentina,AR-L1179 First period Jan-Jun 2024 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45347,XI-IATI-IADB-AR-L1179_16_AR-L1179-First-period-Jan-Jun-2024-Public-ReportPDF.pdf
